stop_name_encoded,hour,day_of_week,is_weekend,is_peak_hour,stop_sequence,direction_id,is_interchange,delay_minutes
15,16,4,0,0,15,0,0,2.59
1,16,1,0,0,16,0,0,3.0
21,16,5,1,0,17,0,0,0.0
9,16,6,1,0,18,0,0,0.46
23,16,1,0,0,19,0,0,0.81
16,16,0,0,0,20,0,0,1.29
17,16,0,0,0,21,0,0,1.3
22,16,2,0,0,22,0,0,1.76
20,16,5,1,0,23,0,0,2.04
5,16,6,1,0,24,0,0,0.0
4,16,4,0,0,25,0,0,0.0
26,16,5,1,0,26,0,0,0.43
14,17,6,1,1,27,0,0,3.64
14,17,1,0,1,1,1,0,2.0
26,17,2,0,1,2,1,0,2.86
4,17,0,0,1,3,1,0,1.92
5,17,0,0,1,4,1,0,2.03
20,17,0,0,1,5,1,0,0.0
22,17,4,0,1,6,1,0,0.0
17,17,1,0,1,7,1,0,1.45
16,17,1,0,1,8,1,0,2.85
23,17,4,0,1,9,1,0,0.0
9,17,2,0,1,10,1,0,2.17
21,17,6,1,1,11,1,0,2.67
1,17,4,0,1,12,1,0,0.0
15,17,1,0,1,13,1,0,2.92
12,17,5,1,1,14,1,0,2.29
7,17,4,0,1,15,1,0,2.82
24,17,0,0,1,16,1,0,4.02
0,17,0,0,1,17,1,1,4.92
25,17,1,0,1,18,1,0,4.01
6,17,0,0,1,19,1,0,4.68
8,17,3,0,1,20,1,0,4.67
3,17,5,1,1,21,1,0,0.0
19,17,3,0,1,22,1,0,1.52
2,17,5,1,1,23,1,0,2.37
13,17,3,0,1,24,1,0,0.0
11,17,4,0,1,25,1,0,0.0
10,17,2,0,1,26,1,0,2.48
18,17,2,0,1,27,1,0,2.91
18,16,1,0,0,1,0,0,2.09
10,16,4,0,0,2,0,0,2.21
11,16,4,0,0,3,0,0,2.44
13,16,3,0,0,4,0,0,2.76
2,16,0,0,0,5,0,0,3.24
19,16,5,1,0,6,0,0,0.0
3,16,5,1,0,7,0,0,0.45
8,16,4,0,0,8,0,0,0.87
6,16,6,1,0,9,0,0,1.16
25,16,3,0,0,10,0,0,1.61
0,16,1,0,0,11,0,1,3.18
24,16,3,0,0,12,0,0,2.19
7,16,0,0,0,13,0,0,2.26
12,16,2,0,0,14,0,0,0.0
15,16,3,0,0,15,0,0,0.3
1,16,4,0,0,16,0,0,0.51
21,16,6,1,0,17,0,0,0.98
9,16,1,0,0,18,0,0,1.46
23,16,6,1,0,19,0,0,1.72
16,16,0,0,0,20,0,0,1.98
17,16,4,0,0,21,0,0,2.35
22,16,2,0,0,22,0,0,2.58
20,16,0,0,0,23,0,0,2.67
5,17,0,0,1,24,0,0,5.52
4,17,1,0,1,25,0,0,0.0
26,17,5,1,1,26,0,0,1.78
14,17,0,0,1,27,0,0,0.0
14,17,3,0,1,1,1,0,3.59
26,17,5,1,1,2,1,0,3.72
4,17,5,1,1,3,1,0,2.21
5,17,2,0,1,4,1,0,2.49
20,17,3,0,1,5,1,0,0.0
22,17,2,0,1,6,1,0,1.85
17,17,5,1,1,7,1,0,2.09
16,17,1,0,1,8,1,0,2.69
23,17,4,0,1,9,1,0,3.4
9,17,0,0,1,10,1,0,2.53
21,17,4,0,1,11,1,0,3.04
1,17,4,0,1,12,1,0,3.38
15,17,5,1,1,13,1,0,3.95
12,17,1,0,1,14,1,0,0.0
7,17,0,0,1,15,1,0,2.64
24,17,4,0,1,16,1,0,2.5
0,17,3,0,1,17,1,1,3.76
25,17,2,0,1,18,1,0,2.12
6,17,1,0,1,19,1,0,0.0
8,17,5,1,1,20,1,0,3.16
3,17,5,1,1,21,1,0,3.32
19,17,4,0,1,22,1,0,3.57
2,17,4,0,1,23,1,0,2.51
13,17,0,0,1,24,1,0,2.94
11,17,1,0,1,25,1,0,0.0
10,17,1,0,1,26,1,0,2.34
18,17,1,0,1,27,1,0,2.88
18,16,6,1,0,1,0,0,0.89
10,16,1,0,0,2,0,0,0.91
11,16,5,1,0,3,0,0,0.94
13,16,5,1,0,4,0,0,1.29
2,16,3,0,0,5,0,0,1.74
19,16,1,0,0,6,0,0,2.14
3,16,2,0,0,7,0,0,2.38
8,16,2,0,0,8,0,0,2.52
6,16,1,0,0,9,0,0,2.52
25,16,6,1,0,10,0,0,2.78
0,16,1,0,0,11,0,1,4.36
24,16,6,1,0,12,0,0,3.3
7,16,2,0,0,13,0,0,3.67
12,16,0,0,0,14,0,0,4.02
15,16,5,1,0,15,0,0,0.0
1,16,5,1,0,16,0,0,0.29
21,16,3,0,0,17,0,0,0.37
9,16,5,1,0,18,0,0,0.43
23,16,6,1,0,19,0,0,0.82
16,16,5,1,0,20,0,0,0.0
17,16,1,0,0,21,0,0,0.0
22,17,2,0,1,22,0,0,2.91
20,17,2,0,1,23,0,0,2.88
5,17,3,0,1,24,0,0,1.53
4,17,6,1,1,25,0,0,0.0
26,17,1,0,1,26,0,0,3.14
14,17,1,0,1,27,0,0,2.63
14,17,0,0,1,1,1,0,4.26
26,17,5,1,1,2,1,0,4.41
4,17,0,0,1,3,1,0,5.89
5,17,3,0,1,4,1,0,0.0
20,17,3,0,1,5,1,0,1.47
22,17,1,0,1,6,1,0,0.0
17,17,5,1,1,7,1,0,1.87
16,17,1,0,1,8,1,0,2.23
23,17,5,1,1,9,1,0,0.0
9,17,4,0,1,10,1,0,0.0
21,17,5,1,1,11,1,0,0.0
1,17,6,1,1,12,1,0,0.0
15,17,4,0,1,13,1,0,2.96
12,17,2,0,1,14,1,0,1.51
7,17,2,0,1,15,1,0,0.0
24,17,4,0,1,16,1,0,1.47
0,17,2,0,1,17,1,1,4.14
25,17,5,1,1,18,1,0,0.0
6,17,1,0,1,19,1,0,0.0
8,17,0,0,1,20,1,0,1.57
3,17,5,1,1,21,1,0,3.1
19,17,4,0,1,22,1,0,2.64
2,17,5,1,1,23,1,0,0.0
13,17,4,0,1,24,1,0,1.27
11,17,5,1,1,25,1,0,3.04
10,18,1,0,1,26,1,0,3.24
18,18,4,0,1,27,1,0,2.14
18,16,5,1,0,1,0,0,1.11
10,16,5,1,0,2,0,0,1.44
11,16,5,1,0,3,0,0,0.0
13,16,6,1,0,4,0,0,0.2
2,16,2,0,0,5,0,0,0.48
19,16,1,0,0,6,0,0,0.5
3,16,1,0,0,7,0,0,0.58
8,16,3,0,0,8,0,0,0.74
6,16,2,0,0,9,0,0,0.97
25,16,6,1,0,10,0,0,1.4
0,16,2,0,0,11,0,1,2.84
24,16,0,0,0,12,0,0,1.73
7,16,1,0,0,13,0,0,1.88
12,16,2,0,0,14,0,0,2.19
15,16,4,0,0,15,0,0,2.32
1,16,3,0,0,16,0,0,2.71
21,16,5,1,0,17,0,0,2.96
9,16,1,0,0,18,0,0,3.0
23,17,3,0,1,19,0,0,5.46
16,17,6,1,1,20,0,0,0.0
17,17,0,0,1,21,0,0,1.91
22,17,5,1,1,22,0,0,0.0
20,17,5,1,1,23,0,0,3.07
5,17,0,0,1,24,0,0,3.06
4,17,3,0,1,25,0,0,3.95
26,17,6,1,1,26,0,0,0.0
14,17,6,1,1,27,0,0,2.03
14,17,4,0,1,1,1,0,0.0
26,17,0,0,1,2,1,0,3.41
4,17,0,0,1,3,1,0,2.63
5,17,1,0,1,4,1,0,4.03
20,17,3,0,1,5,1,0,4.02
22,17,5,1,1,6,1,0,3.02
17,17,3,0,1,7,1,0,3.41
16,17,1,0,1,8,1,0,4.42
23,17,2,0,1,9,1,0,5.27
9,17,6,1,1,10,1,0,3.66
21,17,4,0,1,11,1,0,4.72
1,17,0,0,1,12,1,0,5.44
15,17,3,0,1,13,1,0,5.35
12,17,0,0,1,14,1,0,5.63
7,17,6,1,1,15,1,0,5.71
24,17,5,1,1,16,1,0,7.52
0,17,6,1,1,17,1,1,8.82
25,17,1,0,1,18,1,0,0.0
6,17,0,0,1,19,1,0,0.0
8,17,2,0,1,20,1,0,2.55
3,17,5,1,1,21,1,0,2.77
19,17,2,0,1,22,1,0,0.0
2,17,4,0,1,23,1,0,1.55
13,18,4,0,1,24,1,0,2.21
11,18,3,0,1,25,1,0,3.35
10,18,6,1,1,26,1,0,2.96
18,18,1,0,1,27,1,0,3.73
18,16,0,0,0,1,0,0,0.66
10,16,2,0,0,2,0,0,0.74
11,16,6,1,0,3,0,0,1.14
13,16,3,0,0,4,0,0,1.35
2,16,4,0,0,5,0,0,1.45
19,16,5,1,0,6,0,0,0.0
3,16,2,0,0,7,0,0,0.11
8,16,2,0,0,8,0,0,0.18
6,16,6,1,0,9,0,0,0.3
25,16,5,1,0,10,0,0,0.73
0,16,3,0,0,11,0,1,0.0
24,16,1,0,0,12,0,0,0.0
7,16,5,1,0,13,0,0,0.33
12,16,2,0,0,14,0,0,0.76
15,16,3,0,0,15,0,0,0.0
1,17,2,0,1,16,0,0,2.47
21,17,6,1,1,17,0,0,1.83
9,17,0,0,1,18,0,0,2.18
23,17,4,0,1,19,0,0,1.88
16,17,5,1,1,20,0,0,0.0
17,17,0,0,1,21,0,0,1.46
22,17,4,0,1,22,0,0,3.32
20,17,1,0,1,23,0,0,3.53
5,17,0,0,1,24,0,0,3.31
4,17,1,0,1,25,0,0,0.0
26,17,4,0,1,26,0,0,2.79
14,17,1,0,1,27,0,0,2.48
14,17,1,0,1,1,1,0,3.4
26,17,3,0,1,2,1,0,0.0
4,17,4,0,1,3,1,0,2.57
5,17,0,0,1,4,1,0,2.43
20,17,1,0,1,5,1,0,1.4
22,17,1,0,1,6,1,0,3.01
17,17,3,0,1,7,1,0,2.22
16,17,0,0,1,8,1,0,3.14
23,17,2,0,1,9,1,0,0.0
9,17,3,0,1,10,1,0,1.52
21,17,1,0,1,11,1,0,2.38
1,17,2,0,1,12,1,0,2.08
15,17,5,1,1,13,1,0,1.65
12,17,3,0,1,14,1,0,3.71
7,17,0,0,1,15,1,0,3.54
24,17,2,0,1,16,1,0,3.67
0,17,6,1,1,17,1,1,0.0
25,17,1,0,1,18,1,0,2.38
6,17,4,0,1,19,1,0,3.22
8,17,4,0,1,20,1,0,2.63
3,18,6,1,1,21,1,0,3.59
19,18,6,1,1,22,1,0,3.63
2,18,4,0,1,23,1,0,4.36
13,18,5,1,1,24,1,0,3.65
11,18,1,0,1,25,1,0,4.37
10,18,5,1,1,26,1,0,4.12
18,18,5,1,1,27,1,0,5.35
18,16,5,1,0,1,0,0,0.35
10,16,4,0,0,2,0,0,0.42
11,16,6,1,0,3,0,0,0.0
13,16,4,0,0,4,0,0,0.0
2,16,0,0,0,5,0,0,0.12
19,16,2,0,0,6,0,0,0.54
3,16,6,1,0,7,0,0,0.71
8,16,0,0,0,8,0,0,0.81
6,16,0,0,0,9,0,0,1.04
25,16,3,0,0,10,0,0,1.48
0,16,1,0,0,11,0,1,2.84
24,16,3,0,0,12,0,0,1.84
7,16,3,0,0,13,0,0,2.02
12,17,1,0,1,14,0,0,3.72
15,17,6,1,1,15,0,0,5.4
1,17,3,0,1,16,0,0,4.62
21,17,5,1,1,17,0,0,4.9
9,17,4,0,1,18,0,0,0.0
23,17,5,1,1,19,0,0,1.54
16,17,3,0,1,20,0,0,3.46
17,17,4,0,1,21,0,0,2.36
22,17,4,0,1,22,0,0,3.43
20,17,0,0,1,23,0,0,4.39
5,17,4,0,1,24,0,0,4.45
4,17,6,1,1,25,0,0,0.0
26,17,3,0,1,26,0,0,0.0
14,17,1,0,1,27,0,0,1.3
14,17,4,0,1,1,1,0,1.79
26,17,5,1,1,2,1,0,2.34
4,17,2,0,1,3,1,0,0.0
5,17,3,0,1,4,1,0,2.56
20,17,4,0,1,5,1,0,0.0
22,17,2,0,1,6,1,0,0.0
17,17,5,1,1,7,1,0,1.93
16,17,2,0,1,8,1,0,2.85
23,17,5,1,1,9,1,0,3.27
9,17,3,0,1,10,1,0,2.82
21,17,0,0,1,11,1,0,0.0
1,17,4,0,1,12,1,0,1.64
15,17,6,1,1,13,1,0,2.31
12,17,0,0,1,14,1,0,3.46
7,17,6,1,1,15,1,0,3.0
24,17,3,0,1,16,1,0,2.95
0,17,2,0,1,17,1,1,0.0
25,17,1,0,1,18,1,0,2.23
6,18,5,1,1,19,1,0,2.93
8,18,3,0,1,20,1,0,0.0
3,18,2,0,1,21,1,0,2.0
19,18,6,1,1,22,1,0,3.45
2,18,2,0,1,23,1,0,3.21
13,18,2,0,1,24,1,0,3.94
11,18,1,0,1,25,1,0,2.9
10,18,6,1,1,26,1,0,3.88
18,18,4,0,1,27,1,0,3.24
18,16,3,0,0,1,0,0,0.51
10,16,1,0,0,2,0,0,0.9
11,16,2,0,0,3,0,0,0.9
13,16,6,1,0,4,0,0,1.28
2,16,6,1,0,5,0,0,1.68
19,16,0,0,0,6,0,0,2.13
3,16,3,0,0,7,0,0,2.45
8,16,4,0,0,8,0,0,2.61
6,16,1,0,0,9,0,0,2.83
25,16,0,0,0,10,0,0,3.31
0,16,2,0,0,11,0,1,0.0
24,17,0,0,1,12,0,0,3.12
7,17,5,1,1,13,0,0,3.29
12,17,1,0,1,14,0,0,4.13
15,17,4,0,1,15,0,0,4.33
1,17,6,1,1,16,0,0,3.44
21,17,4,0,1,17,0,0,4.29
9,17,4,0,1,18,0,0,4.21
23,17,6,1,1,19,0,0,3.66
16,17,6,1,1,20,0,0,5.27
17,17,0,0,1,21,0,0,4.9
22,17,4,0,1,22,0,0,0.0
20,17,2,0,1,23,0,0,2.44
5,17,6,1,1,24,0,0,1.3
4,17,0,0,1,25,0,0,2.62
26,17,5,1,1,26,0,0,3.41
14,17,0,0,1,27,0,0,3.74
14,17,0,0,1,1,1,0,0.0
26,17,6,1,1,2,1,0,2.93
4,17,0,0,1,3,1,0,2.32
5,17,4,0,1,4,1,0,2.11
20,17,2,0,1,5,1,0,2.34
22,17,6,1,1,6,1,0,4.23
17,17,0,0,1,7,1,0,0.0
16,17,6,1,1,8,1,0,2.96
23,17,3,0,1,9,1,0,0.0
9,17,5,1,1,10,1,0,3.26
21,17,4,0,1,11,1,0,1.69
1,17,1,0,1,12,1,0,0.0
15,17,6,1,1,13,1,0,1.94
12,17,1,0,1,14,1,0,3.46
7,17,1,0,1,15,1,0,3.96
24,18,3,0,1,16,1,0,0.0
0,18,1,0,1,17,1,1,0.0
25,18,5,1,1,18,1,0,3.21
6,18,2,0,1,19,1,0,1.88
8,18,2,0,1,20,1,0,2.83
3,18,4,0,1,21,1,0,0.0
19,18,2,0,1,22,1,0,0.0
2,18,5,1,1,23,1,0,1.18
13,18,6,1,1,24,1,0,2.59
11,18,6,1,1,25,1,0,2.34
10,18,5,1,1,26,1,0,2.93
18,18,3,0,1,27,1,0,3.31
18,16,5,1,0,1,0,0,1.04
10,16,6,1,0,2,0,0,1.27
11,16,1,0,0,3,0,0,1.41
13,16,3,0,0,4,0,0,1.83
2,16,4,0,0,5,0,0,2.33
19,16,2,0,0,6,0,0,2.66
3,16,3,0,0,7,0,0,0.0
8,16,2,0,0,8,0,0,0.12
6,17,3,0,1,9,0,0,0.0
25,17,6,1,1,10,0,0,1.65
0,17,6,1,1,11,0,1,4.95
24,17,0,0,1,12,0,0,2.66
7,17,2,0,1,13,0,0,2.42
12,17,4,0,1,14,0,0,3.24
15,17,4,0,1,15,0,0,2.89
1,17,6,1,1,16,0,0,4.1
21,17,5,1,1,17,0,0,4.19
9,17,4,0,1,18,0,0,4.17
23,17,5,1,1,19,0,0,3.12
16,17,4,0,1,20,0,0,4.67
17,17,6,1,1,21,0,0,5.2
22,17,1,0,1,22,0,0,4.36
20,17,1,0,1,23,0,0,0.0
5,17,4,0,1,24,0,0,2.45
4,17,2,0,1,25,0,0,3.04
26,17,6,1,1,26,0,0,2.27
14,17,0,0,1,27,0,0,3.9
14,17,3,0,1,1,1,0,7.5
26,17,5,1,1,2,1,0,8.11
4,17,2,0,1,3,1,0,7.41
5,17,6,1,1,4,1,0,7.6
20,17,4,0,1,5,1,0,0.0
22,17,2,0,1,6,1,0,1.47
17,17,3,0,1,7,1,0,3.1
16,17,2,0,1,8,1,0,2.98
23,17,5,1,1,9,1,0,3.08
9,17,5,1,1,10,1,0,3.52
21,17,3,0,1,11,1,0,3.0
1,17,4,0,1,12,1,0,2.3
15,17,0,0,1,13,1,0,4.76
12,18,4,0,1,14,1,0,3.52
7,18,0,0,1,15,1,0,5.35
24,18,1,0,1,16,1,0,0.0
0,18,6,1,1,17,1,1,3.11
25,18,4,0,1,18,1,0,0.0
6,18,1,0,1,19,1,0,2.45
8,18,4,0,1,20,1,0,3.03
3,18,3,0,1,21,1,0,2.34
19,18,1,0,1,22,1,0,3.45
2,18,5,1,1,23,1,0,2.64
13,18,0,0,1,24,1,0,3.86
11,18,2,0,1,25,1,0,3.82
10,18,5,1,1,26,1,0,4.56
18,18,6,1,1,27,1,0,3.97
18,16,1,0,0,1,0,0,0.0
10,16,4,0,0,2,0,0,0.42
11,16,0,0,0,3,0,0,0.84
13,16,6,1,0,4,0,0,0.99
2,16,6,1,0,5,0,0,1.07
19,17,0,0,1,6,0,0,3.26
3,17,0,0,1,7,0,0,0.0
8,17,4,0,1,8,0,0,2.57
6,17,0,0,1,9,0,0,2.53
25,17,6,1,1,10,0,0,2.3
0,17,3,0,1,11,0,1,4.7
24,17,1,0,1,12,0,0,0.0
7,17,5,1,1,13,0,0,2.93
12,17,0,0,1,14,0,0,2.6
15,17,6,1,1,15,0,0,3.42
1,17,1,0,1,16,0,0,3.07
21,17,4,0,1,17,0,0,2.84
9,17,6,1,1,18,0,0,3.1
23,17,3,0,1,19,0,0,3.38
16,17,6,1,1,20,0,0,0.0
17,17,4,0,1,21,0,0,2.57
22,17,1,0,1,22,0,0,2.33
20,17,3,0,1,23,0,0,3.04
5,17,3,0,1,24,0,0,4.29
4,17,3,0,1,25,0,0,0.0
26,17,3,0,1,26,0,0,2.56
14,17,5,1,1,27,0,0,2.26
14,17,1,0,1,1,1,0,3.0
26,17,2,0,1,2,1,0,3.42
4,17,6,1,1,3,1,0,2.72
5,17,1,0,1,4,1,0,4.83
20,17,0,0,1,5,1,0,5.15
22,17,3,0,1,6,1,0,5.76
17,17,4,0,1,7,1,0,5.2
16,17,3,0,1,8,1,0,6.07
23,17,1,0,1,9,1,0,6.21
9,17,3,0,1,10,1,0,5.85
21,17,6,1,1,11,1,0,5.66
1,18,1,0,1,12,1,0,5.45
15,18,4,0,1,13,1,0,6.69
12,18,0,0,1,14,1,0,7.75
7,18,6,1,1,15,1,0,0.0
24,18,3,0,1,16,1,0,3.04
0,18,3,0,1,17,1,1,0.0
25,18,3,0,1,18,1,0,1.59
6,18,0,0,1,19,1,0,2.88
8,18,0,0,1,20,1,0,3.64
3,18,6,1,1,21,1,0,0.0
19,18,2,0,1,22,1,0,1.69
2,18,0,0,1,23,1,0,1.76
13,18,5,1,1,24,1,0,3.56
11,18,1,0,1,25,1,0,0.0
10,18,4,0,1,26,1,0,2.5
18,18,2,0,1,27,1,0,2.4
18,16,2,0,0,1,0,0,0.0
10,16,5,1,0,2,0,0,0.1
11,16,1,0,0,3,0,0,0.24
13,17,5,1,1,4,0,0,1.84
2,17,4,0,1,5,0,0,2.76
19,17,4,0,1,6,0,0,3.7
3,17,3,0,1,7,0,0,3.1
8,17,3,0,1,8,0,0,3.52
6,17,0,0,1,9,0,0,4.22
25,17,5,1,1,10,0,0,4.54
0,17,2,0,1,11,0,1,4.84
24,17,3,0,1,12,0,0,0.0
7,17,2,0,1,13,0,0,3.14
12,17,3,0,1,14,0,0,2.88
15,17,2,0,1,15,0,0,2.91
1,17,4,0,1,16,0,0,0.0
21,17,0,0,1,17,0,0,3.15
9,17,2,0,1,18,0,0,3.26
23,17,0,0,1,19,0,0,4.25
16,17,1,0,1,20,0,0,3.35
17,17,4,0,1,21,0,0,3.62
22,17,4,0,1,22,0,0,5.24
20,17,4,0,1,23,0,0,5.28
5,17,4,0,1,24,0,0,4.66
4,17,1,0,1,25,0,0,0.0
26,17,2,0,1,26,0,0,2.14
14,17,1,0,1,27,0,0,2.55
14,17,5,1,1,1,1,0,1.41
26,17,5,1,1,2,1,0,2.25
4,17,0,0,1,3,1,0,1.78
5,17,0,0,1,4,1,0,3.02
20,17,5,1,1,5,1,0,0.0
22,17,1,0,1,6,1,0,1.41
17,17,3,0,1,7,1,0,3.44
16,17,6,1,1,8,1,0,2.75
23,18,1,0,1,9,1,0,3.83
9,18,4,0,1,10,1,0,3.2
21,18,3,0,1,11,1,0,4.08
1,18,6,1,1,12,1,0,0.0
15,18,2,0,1,13,1,0,1.96
12,18,0,0,1,14,1,0,0.0
7,18,0,0,1,15,1,0,2.39
24,18,3,0,1,16,1,0,2.74
0,18,1,0,1,17,1,1,3.25
25,18,4,0,1,18,1,0,2.07
6,18,0,0,1,19,1,0,3.48
8,18,3,0,1,20,1,0,3.75
3,18,4,0,1,21,1,0,0.0
19,18,6,1,1,22,1,0,3.09
2,18,1,0,1,23,1,0,3.65
13,18,1,0,1,24,1,0,2.49
11,18,4,0,1,25,1,0,4.2
10,18,5,1,1,26,1,0,4.86
18,18,4,0,1,27,1,0,4.57
18,16,2,0,0,1,0,0,0.3
10,17,6,1,1,2,0,0,0.0
11,17,0,0,1,3,0,0,0.0
13,17,0,0,1,4,0,0,0.0
2,17,1,0,1,5,0,0,1.41
19,17,6,1,1,6,0,0,3.24
3,17,2,0,1,7,0,0,1.63
8,17,0,0,1,8,0,0,0.0
6,17,4,0,1,9,0,0,0.0
25,17,3,0,1,10,0,0,2.25
0,17,2,0,1,11,0,1,4.05
24,17,0,0,1,12,0,0,3.7
7,17,3,0,1,13,0,0,3.25
12,17,1,0,1,14,0,0,4.56
15,17,5,1,1,15,0,0,4.36
1,17,3,0,1,16,0,0,3.77
21,17,6,1,1,17,0,0,0.0
9,17,1,0,1,18,0,0,3.23
23,17,1,0,1,19,0,0,3.29
16,17,2,0,1,20,0,0,2.65
17,17,4,0,1,21,0,0,3.62
22,17,1,0,1,22,0,0,3.09
20,17,1,0,1,23,0,0,4.07
5,17,1,0,1,24,0,0,3.46
4,17,5,1,1,25,0,0,3.87
26,17,0,0,1,26,0,0,3.43
14,17,2,0,1,27,0,0,4.56
14,17,4,0,1,1,1,0,1.25
26,17,3,0,1,2,1,0,0.0
4,17,2,0,1,3,1,0,2.18
5,17,6,1,1,4,1,0,0.0
20,17,5,1,1,5,1,0,1.44
22,18,4,0,1,6,1,0,3.35
17,18,0,0,1,7,1,0,2.4
16,18,1,0,1,8,1,0,2.96
23,18,1,0,1,9,1,0,3.03
9,18,4,0,1,10,1,0,0.0
21,18,5,1,1,11,1,0,2.2
1,18,3,0,1,12,1,0,1.8
15,18,5,1,1,13,1,0,2.75
12,18,0,0,1,14,1,0,3.73
7,18,0,0,1,15,1,0,3.42
24,18,6,1,1,16,1,0,2.64
0,18,4,0,1,17,1,1,4.69
25,18,3,0,1,18,1,0,3.09
6,18,6,1,1,19,1,0,4.73
8,18,6,1,1,20,1,0,4.48
3,18,5,1,1,21,1,0,0.0
19,18,6,1,1,22,1,0,2.36
2,18,4,0,1,23,1,0,2.67
13,18,0,0,1,24,1,0,0.0
11,18,3,0,1,25,1,0,0.0
10,18,0,0,1,26,1,0,2.81
18,18,0,0,1,27,1,0,1.59
18,17,0,0,1,1,0,0,0.0
10,17,3,0,1,2,0,0,1.53
11,17,6,1,1,3,0,0,2.28
13,17,5,1,1,4,0,0,2.71
2,17,1,0,1,5,0,0,2.49
19,17,2,0,1,6,0,0,2.83
3,17,4,0,1,7,0,0,2.82
8,17,1,0,1,8,0,0,3.45
6,17,2,0,1,9,0,0,2.68
25,17,4,0,1,10,0,0,2.82
0,17,5,1,1,11,0,1,4.82
24,17,4,0,1,12,0,0,4.19
7,17,5,1,1,13,0,0,0.0
12,17,6,1,1,14,0,0,1.07
15,17,5,1,1,15,0,0,1.99
1,17,2,0,1,16,0,0,1.82
21,17,6,1,1,17,0,0,1.78
9,17,6,1,1,18,0,0,3.79
23,17,5,1,1,19,0,0,4.22
16,17,3,0,1,20,0,0,2.84
17,17,6,1,1,21,0,0,2.82
22,17,3,0,1,22,0,0,4.43
20,17,1,0,1,23,0,0,3.38
5,17,3,0,1,24,0,0,3.42
4,17,2,0,1,25,0,0,0.0
26,17,5,1,1,26,0,0,2.45
14,17,4,0,1,27,0,0,2.0
14,17,1,0,1,1,1,0,5.22
26,17,5,1,1,2,1,0,5.3
4,17,0,0,1,3,1,0,4.77
5,18,6,1,1,4,1,0,6.44
20,18,6,1,1,5,1,0,6.63
22,18,1,0,1,6,1,0,5.97
17,18,0,0,1,7,1,0,5.71
16,18,5,1,1,8,1,0,6.09
23,18,1,0,1,9,1,0,7.54
9,18,6,1,1,10,1,0,6.94
21,18,4,0,1,11,1,0,7.44
1,18,0,0,1,12,1,0,7.13
15,18,3,0,1,13,1,0,8.51
12,18,6,1,1,14,1,0,8.9
7,18,5,1,1,15,1,0,0.0
24,18,6,1,1,16,1,0,1.38
0,18,3,0,1,17,1,1,3.28
25,18,2,0,1,18,1,0,2.46
6,18,1,0,1,19,1,0,3.13
8,18,1,0,1,20,1,0,2.53
3,18,5,1,1,21,1,0,3.07
19,18,6,1,1,22,1,0,4.1
2,18,3,0,1,23,1,0,3.61
13,18,2,0,1,24,1,0,3.77
11,18,0,0,1,25,1,0,4.43
10,18,4,0,1,26,1,0,5.9
18,18,0,0,1,27,1,0,6.25
18,17,6,1,1,1,0,0,5.01
10,17,0,0,1,2,0,0,5.94
11,17,5,1,1,3,0,0,5.66
13,17,3,0,1,4,0,0,4.88
2,17,3,0,1,5,0,0,5.42
19,17,4,0,1,6,0,0,4.72
3,17,3,0,1,7,0,0,5.04
8,17,6,1,1,8,0,0,0.0
6,17,0,0,1,9,0,0,2.11
25,17,0,0,1,10,0,0,2.58
0,17,4,0,1,11,0,1,0.0
24,17,1,0,1,12,0,0,2.3
7,17,0,0,1,13,0,0,2.16
12,17,0,0,1,14,0,0,2.94
15,17,0,0,1,15,0,0,2.87
1,17,5,1,1,16,0,0,2.77
21,17,2,0,1,17,0,0,2.59
9,17,5,1,1,18,0,0,2.39
23,17,4,0,1,19,0,0,2.33
16,17,0,0,1,20,0,0,3.04
17,17,6,1,1,21,0,0,0.0
22,17,5,1,1,22,0,0,1.52
20,17,6,1,1,23,0,0,1.64
5,17,4,0,1,24,0,0,2.39
4,17,0,0,1,25,0,0,3.4
26,17,3,0,1,26,0,0,4.14
14,17,6,1,1,27,0,0,0.0
14,17,2,0,1,1,1,0,3.86
26,18,5,1,1,2,1,0,3.99
4,18,6,1,1,3,1,0,3.69
5,18,1,0,1,4,1,0,4.68
20,18,4,0,1,5,1,0,0.0
22,18,1,0,1,6,1,0,1.31
17,18,6,1,1,7,1,0,0.0
16,18,1,0,1,8,1,0,3.03
23,18,1,0,1,9,1,0,3.1
9,18,4,0,1,10,1,0,2.02
21,18,5,1,1,11,1,0,3.49
1,18,0,0,1,12,1,0,3.41
15,18,5,1,1,13,1,0,2.92
12,18,5,1,1,14,1,0,2.88
7,18,3,0,1,15,1,0,0.0
24,18,1,0,1,16,1,0,1.58
0,18,2,0,1,17,1,1,4.33
25,18,2,0,1,18,1,0,2.16
6,18,5,1,1,19,1,0,3.37
8,18,6,1,1,20,1,0,3.14
3,18,0,0,1,21,1,0,3.19
19,18,4,0,1,22,1,0,3.53
2,18,0,0,1,23,1,0,0.0
13,18,2,0,1,24,1,0,2.78
11,18,1,0,1,25,1,0,1.62
10,18,4,0,1,26,1,0,2.26
18,18,0,0,1,27,1,0,2.07
18,17,4,0,1,1,0,0,3.28
10,17,5,1,1,2,0,0,2.84
11,17,5,1,1,3,0,0,3.59
13,17,3,0,1,4,0,0,3.08
2,17,5,1,1,5,0,0,2.7
19,17,5,1,1,6,0,0,3.91
3,17,3,0,1,7,0,0,3.35
8,17,2,0,1,8,0,0,3.74
6,17,3,0,1,9,0,0,4.29
