station_id_encoded,hour,is_peak,station_congestion,stop_sequence,prev_delay,route_encoded,day_of_week,is_weekend,weather_severity,event_intensity,recovery_factor,delay_minutes,trip_id
51,21,0,1.0,4,5.17,0,6,1,0,0.0,0.1,4.57,WK_159189
85,21,0,1.0,5,4.57,0,6,1,0,0.0,0.1,4.15,WK_159189
35,21,0,1.0,6,4.15,0,3,0,2,0.0,0.1,8.02,WK_159189
39,21,0,1.0,7,8.02,0,2,0,0,0.0,0.1,7.1,WK_159189
116,21,0,1.0,8,7.1,0,6,1,0,0.0,0.1,6.53,WK_159189
67,21,0,1.0,9,6.53,0,1,0,0,0.0,0.1,5.57,WK_159189
1,21,0,3.5,10,5.57,0,2,0,0,0.5018654573890565,0.1,9.62,WK_159189
7,21,0,1.0,11,9.62,0,4,0,0,0.0,0.1,7.52,WK_159189
90,21,0,1.0,12,7.52,0,4,0,0,0.0,0.1,6.46,WK_159189
96,21,0,1.0,13,6.46,0,6,1,0,0.0,0.1,5.56,WK_159189
83,21,0,1.0,14,5.56,0,3,0,0,0.0,0.1,4.51,WK_159189
87,21,0,2.5,15,4.51,0,3,0,0,0.7785337177195455,0.1,9.03,WK_159189
102,21,0,2.0,16,9.03,0,2,0,0,0.0,0.1,8.93,WK_159189
53,21,0,1.0,17,8.93,0,6,1,0,0.0,0.1,7.36,WK_159189
110,21,0,1.0,18,7.36,0,4,0,0,0.0,0.1,6.22,WK_159189
29,21,0,1.0,19,6.22,0,3,0,0,0.0,0.3,3.28,WK_159189
79,21,0,1.0,20,3.28,0,3,0,0,0.0,0.3,2.0,WK_159189
104,21,0,1.0,21,2.0,0,4,0,1,0.0,0.3,3.02,WK_159189
112,21,0,1.0,22,3.02,0,6,1,0,0.0,0.3,2.07,WK_159189
71,21,0,1.0,23,2.07,0,4,0,2,0.0,0.3,4.36,WK_159189
94,20,1,2.0,1,0.0,0,0,0,0,0.0,0.1,3.54,WK_159198
31,20,1,1.0,2,3.54,0,5,1,0,0.0,0.1,4.68,WK_159198
17,20,1,1.0,3,4.68,0,3,0,0,0.0,0.1,5.41,WK_159198
51,20,1,1.0,4,5.41,0,2,0,0,0.0,0.1,6.1,WK_159198
85,20,1,1.0,5,6.1,0,6,1,0,0.0,0.1,6.32,WK_159198
35,20,1,1.0,6,6.32,0,1,0,0,0.0,0.1,6.9,WK_159198
39,21,0,1.0,7,6.9,0,1,0,0,0.0,0.1,6.38,WK_159198
116,21,0,1.0,8,6.38,0,4,0,0,0.0,0.1,5.66,WK_159198
67,21,0,1.0,9,5.66,0,5,1,0,0.0,0.1,5.72,WK_159198
1,21,0,3.5,10,5.72,0,6,1,1,0.8459707736089979,0.1,13.63,WK_159198
7,21,0,1.0,11,13.63,0,6,1,0,0.0,0.1,10.55,WK_159198
90,21,0,1.0,12,10.55,0,2,0,0,0.0,0.1,8.34,WK_159198
96,21,0,1.0,13,8.34,0,0,0,0,0.0,0.1,7.46,WK_159198
83,21,0,1.0,14,7.46,0,3,0,0,0.0,0.1,6.13,WK_159198
87,21,0,2.5,15,6.13,0,0,0,0,0.6956580911847966,0.1,9.74,WK_159198
102,21,0,2.0,16,9.74,0,6,1,0,0.0,0.1,8.76,WK_159198
53,21,0,1.0,17,8.76,0,2,0,0,0.0,0.1,7.83,WK_159198
110,21,0,1.0,18,7.83,0,0,0,0,0.0,0.1,6.57,WK_159198
29,21,0,1.0,19,6.57,0,4,0,0,0.0,0.3,3.57,WK_159198
79,21,0,1.0,20,3.57,0,1,0,1,0.0,0.3,3.67,WK_159198
104,21,0,1.0,21,3.67,0,4,0,0,0.0,0.3,2.24,WK_159198
112,21,0,1.0,22,2.24,0,3,0,2,0.0,0.3,3.97,WK_159198
71,21,0,1.0,23,3.97,0,4,0,2,0.0,0.3,4.69,WK_159198
94,21,0,2.0,1,0.0,0,2,0,1,0.0,0.1,4.39,WK_159200
31,21,0,1.0,2,4.39,0,6,1,0,0.0,0.1,3.84,WK_159200
17,21,0,1.0,3,3.84,0,2,0,0,0.0,0.1,3.51,WK_159200
51,21,0,1.0,4,3.51,0,3,0,0,0.0,0.1,3.61,WK_159200
85,21,0,1.0,5,3.61,0,3,0,2,0.0,0.1,7.79,WK_159200
35,21,0,1.0,6,7.79,0,1,0,0,0.0,0.1,6.23,WK_159200
39,21,0,1.0,7,6.23,0,0,0,0,0.0,0.1,5.15,WK_159200
116,21,0,1.0,8,5.15,0,1,0,2,0.0,0.1,8.74,WK_159200
67,21,0,1.0,9,8.74,0,4,0,1,0.0,0.1,9.18,WK_159200
1,21,0,3.5,10,9.18,0,0,0,0,0.6484999506609118,0.1,12.83,WK_159200
7,21,0,1.0,11,12.83,0,3,0,0,0.0,0.1,10.47,WK_159200
90,21,0,1.0,12,10.47,0,2,0,0,0.0,0.1,8.37,WK_159200
96,21,0,1.0,13,8.37,0,4,0,0,0.0,0.1,6.84,WK_159200
83,21,0,1.0,14,6.84,0,1,0,2,0.0,0.1,9.74,WK_159200
87,21,0,2.5,15,9.74,0,6,1,1,0.7453188997402518,0.1,14.91,WK_159200
102,21,0,2.0,16,14.91,0,5,1,0,0.0,0.1,12.7,WK_159200
53,21,0,1.0,17,12.7,0,5,1,0,0.0,0.1,9.31,WK_159200
110,21,0,1.0,18,9.31,0,3,0,0,0.0,0.1,7.32,WK_159200
29,21,0,1.0,19,7.32,0,6,1,0,0.0,0.3,3.73,WK_159200
79,21,0,1.0,20,3.73,0,0,0,0,0.0,0.3,2.33,WK_159200
104,21,0,1.0,21,2.33,0,5,1,0,0.0,0.3,1.93,WK_159200
112,21,0,1.0,22,1.93,0,0,0,2,0.0,0.3,3.75,WK_159200
71,21,0,1.0,23,3.75,0,2,0,2,0.0,0.3,4.82,WK_159200
70,17,1,1.0,1,0.0,0,3,0,0,0.0,0.1,1.54,WK_159241
111,17,1,1.0,2,1.54,0,3,0,0,0.0,0.1,3.06,WK_159241
103,17,1,1.0,3,3.06,0,4,0,0,0.0,0.1,3.76,WK_159241
78,17,1,1.0,4,3.76,0,4,0,0,0.0,0.1,4.56,WK_159241
28,17,1,1.0,5,4.56,0,6,1,0,0.0,0.1,5.66,WK_159241
109,17,1,1.0,6,5.66,0,0,0,0,0.0,0.1,6.2,WK_159241
52,18,1,1.0,7,6.2,0,5,1,0,0.0,0.1,7.49,WK_159241
101,18,1,2.0,8,7.49,0,5,1,0,0.0,0.1,9.69,WK_159241
86,18,1,2.5,9,9.69,0,1,0,1,0.5506198323941818,0.1,17.59,WK_159241
82,18,1,1.0,10,17.59,0,0,0,2,0.0,0.1,21.03,WK_159241
95,18,1,1.0,11,21.03,0,5,1,0,0.0,0.1,19.35,WK_159241
89,18,1,1.0,12,19.35,0,4,0,0,0.0,0.1,17.86,WK_159241
6,18,1,1.0,13,17.86,0,4,0,0,0.0,0.1,16.56,WK_159241
0,18,1,3.5,14,16.56,0,4,0,0,0.8219631099952934,0.1,23.27,WK_159241
66,18,1,1.0,15,23.27,0,0,0,0,0.0,0.1,21.24,WK_159241
115,18,1,1.0,16,21.24,0,3,0,0,0.0,0.1,18.84,WK_159241
38,18,1,1.0,17,18.84,0,6,1,0,0.0,0.1,17.23,WK_159241
34,18,1,1.0,18,17.23,0,1,0,0,0.0,0.1,16.65,WK_159241
84,18,1,1.0,19,16.65,0,1,0,0,0.0,0.3,10.8,WK_159241
50,18,1,1.0,20,10.8,0,4,0,0,0.0,0.3,7.28,WK_159241
16,18,1,1.0,21,7.28,0,2,0,0,0.0,0.3,5.36,WK_159241
30,18,1,1.0,22,5.36,0,0,0,0,0.0,0.3,4.25,WK_159241
68,6,0,1.0,1,0.0,2,5,1,0,0.0,0.1,1.78,WK_159479
36,6,0,1.0,2,1.78,2,5,1,0,0.0,0.1,2.26,WK_159479
42,6,0,1.0,3,2.26,2,6,1,0,0.0,0.1,2.93,WK_159479
44,6,0,1.0,4,2.93,2,3,0,2,0.0,0.1,7.5,WK_159479
8,6,0,1.0,5,7.5,2,4,0,1,0.0,0.1,8.76,WK_159479
64,6,0,1.0,6,8.76,2,2,0,0,0.0,0.1,6.75,WK_159479
10,6,0,1.0,7,6.75,2,4,0,0,0.0,0.1,5.37,WK_159479
20,6,0,1.0,8,5.37,2,2,0,0,0.0,0.1,5.2,WK_159479
22,6,0,1.0,9,5.2,2,1,0,0,0.0,0.1,5.04,WK_159479
105,6,0,1.0,10,5.04,2,2,0,1,0.0,0.1,6.44,WK_159479
2,6,0,3.5,11,6.44,2,1,0,0,0.0,0.1,7.61,WK_159479
91,6,0,1.0,12,7.61,2,1,0,0,0.0,0.1,6.4,WK_159479
32,6,0,1.0,13,6.4,2,0,0,1,0.0,0.1,7.1,WK_159479
40,6,0,1.0,14,7.1,2,6,1,0,0.0,0.1,5.78,WK_159479
48,6,0,1.0,15,5.78,2,2,0,0,0.0,0.1,5.18,WK_159479
4,6,0,1.0,16,5.18,2,3,0,0,0.0,0.1,4.82,WK_159479
72,6,0,1.0,17,4.82,2,3,0,0,0.0,0.1,4.95,WK_159479
24,6,0,1.0,18,4.95,2,2,0,0,0.0,0.1,4.45,WK_159479
80,6,0,1.0,19,4.45,2,6,1,0,0.0,0.3,2.35,WK_159479
54,6,0,1.0,20,2.35,2,0,0,0,0.0,0.3,2.02,WK_159479
58,6,0,1.0,21,2.02,2,3,0,0,0.0,0.3,1.72,WK_159479
76,6,0,1.0,22,1.72,2,4,0,0,0.0,0.3,1.37,WK_159479
60,6,0,1.0,23,1.37,2,3,0,2,0.0,0.3,3.84,WK_159479
18,6,0,1.0,24,3.84,2,0,0,1,0.0,0.3,3.52,WK_159479
14,7,0,1.0,25,3.52,2,1,0,0,0.0,0.3,2.45,WK_159479
113,7,0,1.0,26,2.45,2,1,0,0,0.0,0.3,2.3,WK_159479
46,7,0,1.0,27,2.3,2,1,0,1,0.0,0.3,2.76,WK_159479
47,7,0,1.0,1,0.0,2,0,0,1,0.0,0.1,3.33,WK_159480
114,7,0,1.0,2,3.33,2,1,0,1,0.0,0.1,5.39,WK_159480
15,7,0,1.0,3,5.39,2,6,1,0,0.0,0.1,4.63,WK_159480
19,7,0,1.0,4,4.63,2,1,0,0,0.0,0.1,4.59,WK_159480
61,7,0,1.0,5,4.59,2,0,0,0,0.0,0.1,4.21,WK_159480
77,7,0,1.0,6,4.21,2,4,0,0,0.0,0.1,4.03,WK_159480
59,7,0,1.0,7,4.03,2,3,0,0,0.0,0.1,3.69,WK_159480
55,7,0,1.0,8,3.69,2,0,0,2,0.0,0.1,7.71,WK_159480
81,7,0,1.0,9,7.71,2,0,0,0,0.0,0.1,6.62,WK_159480
25,7,0,1.0,10,6.62,2,2,0,2,0.0,0.1,9.58,WK_159480
73,7,0,1.0,11,9.58,2,1,0,0,0.0,0.1,7.5,WK_159480
5,7,0,1.0,12,7.5,2,5,1,0,0.0,0.1,6.32,WK_159480
49,7,0,1.0,13,6.32,2,4,0,0,0.0,0.1,5.64,WK_159480
41,7,0,1.0,14,5.64,2,5,1,0,0.0,0.1,5.03,WK_159480
33,7,0,1.0,15,5.03,2,2,0,0,0.0,0.1,5.19,WK_159480
92,7,0,1.0,16,5.19,2,4,0,1,0.0,0.1,6.76,WK_159480
3,7,0,3.5,17,6.76,2,1,0,2,0.0,0.1,12.95,WK_159480
106,7,0,1.0,18,12.95,2,5,1,0,0.0,0.1,10.27,WK_159480
23,7,0,1.0,19,10.27,2,1,0,0,0.0,0.3,5.23,WK_159480
21,7,0,1.0,20,5.23,2,1,0,0,0.0,0.3,2.68,WK_159480
11,7,0,1.0,21,2.68,2,3,0,0,0.0,0.3,1.64,WK_159480
65,7,0,1.0,22,1.64,2,4,0,1,0.0,0.3,2.37,WK_159480
9,7,0,1.0,23,2.37,2,4,0,0,0.0,0.3,1.36,WK_159480
45,7,0,1.0,24,1.36,2,2,0,0,0.0,0.3,1.41,WK_159480
43,7,0,1.0,25,1.41,2,0,0,0,0.0,0.3,1.72,WK_159480
37,7,0,1.0,26,1.72,2,1,0,0,0.0,0.3,1.7,WK_159480
69,7,0,1.0,27,1.7,2,1,0,0,0.0,0.3,1.68,WK_159480
68,6,0,1.0,1,0.0,2,5,1,0,0.0,0.1,1.73,WK_159481
36,6,0,1.0,2,1.73,2,2,0,0,0.0,0.1,2.13,WK_159481
42,6,0,1.0,3,2.13,2,4,0,0,0.0,0.1,3.15,WK_159481
44,6,0,1.0,4,3.15,2,3,0,0,0.0,0.1,3.5,WK_159481
8,6,0,1.0,5,3.5,2,4,0,0,0.0,0.1,3.75,WK_159481
64,6,0,1.0,6,3.75,2,3,0,2,0.0,0.1,7.77,WK_159481
10,6,0,1.0,7,7.77,2,3,0,0,0.0,0.1,6.82,WK_159481
20,6,0,1.0,8,6.82,2,4,0,0,0.0,0.1,6.41,WK_159481
22,6,0,1.0,9,6.41,2,5,1,0,0.0,0.1,5.45,WK_159481
105,6,0,1.0,10,5.45,2,1,0,1,0.0,0.1,7.22,WK_159481
2,6,0,3.5,11,7.22,2,3,0,0,0.0,0.1,9.12,WK_159481
91,6,0,1.0,12,9.12,2,5,1,0,0.0,0.1,6.8,WK_159481
32,6,0,1.0,13,6.8,2,2,0,0,0.0,0.1,5.41,WK_159481
40,6,0,1.0,14,5.41,2,2,0,1,0.0,0.1,7.0,WK_159481
48,6,0,1.0,15,7.0,2,3,0,0,0.0,0.1,6.26,WK_159481
4,6,0,1.0,16,6.26,2,1,0,1,0.0,0.1,7.64,WK_159481
72,6,0,1.0,17,7.64,2,3,0,0,0.0,0.1,6.63,WK_159481
24,6,0,1.0,18,6.63,2,2,0,0,0.0,0.1,6.48,WK_159481
80,6,0,1.0,19,6.48,2,6,1,0,0.0,0.3,3.66,WK_159481
54,6,0,1.0,20,3.66,2,2,0,0,0.0,0.3,2.23,WK_159481
58,6,0,1.0,21,2.23,2,4,0,0,0.0,0.3,1.66,WK_159481
76,7,0,1.0,22,1.66,2,6,1,0,0.0,0.3,1.95,WK_159481
60,7,0,1.0,23,1.95,2,1,0,0,0.0,0.3,1.2,WK_159481
18,7,0,1.0,24,1.2,2,4,0,0,0.0,0.3,1.63,WK_159481
14,7,0,1.0,25,1.63,2,6,1,0,0.0,0.3,1.45,WK_159481
113,7,0,1.0,26,1.45,2,5,1,0,0.0,0.3,1.12,WK_159481
46,7,0,1.0,27,1.12,2,6,1,0,0.0,0.3,0.79,WK_159481
47,7,0,1.0,1,0.0,2,5,1,0,0.0,0.1,1.9,WK_159482
114,7,0,1.0,2,1.9,2,5,1,0,0.0,0.1,2.53,WK_159482
15,7,0,1.0,3,2.53,2,6,1,0,0.0,0.1,2.87,WK_159482
19,7,0,1.0,4,2.87,2,6,1,0,0.0,0.1,3.18,WK_159482
61,7,0,1.0,5,3.18,2,0,0,0,0.0,0.1,3.26,WK_159482
77,7,0,1.0,6,3.26,2,6,1,0,0.0,0.1,3.03,WK_159482
59,7,0,1.0,7,3.03,2,5,1,0,0.0,0.1,3.18,WK_159482
55,7,0,1.0,8,3.18,2,3,0,0,0.0,0.1,3.81,WK_159482
81,7,0,1.0,9,3.81,2,4,0,0,0.0,0.1,3.83,WK_159482
25,7,0,1.0,10,3.83,2,5,1,0,0.0,0.1,3.27,WK_159482
73,7,0,1.0,11,3.27,2,1,0,1,0.0,0.1,5.07,WK_159482
5,7,0,1.0,12,5.07,2,6,1,0,0.0,0.1,4.73,WK_159482
49,7,0,1.0,13,4.73,2,5,1,2,0.0,0.1,8.1,WK_159482
41,7,0,1.0,14,8.1,2,3,0,0,0.0,0.1,6.78,WK_159482
33,7,0,1.0,15,6.78,2,6,1,0,0.0,0.1,6.18,WK_159482
92,7,0,1.0,16,6.18,2,3,0,1,0.0,0.1,7.55,WK_159482
3,7,0,3.5,17,7.55,2,3,0,0,0.0,0.1,9.04,WK_159482
106,7,0,1.0,18,9.04,2,3,0,0,0.0,0.1,7.4,WK_159482
23,7,0,1.0,19,7.4,2,3,0,0,0.0,0.3,4.12,WK_159482
21,7,0,1.0,20,4.12,2,1,0,0,0.0,0.3,2.28,WK_159482
11,7,0,1.0,21,2.28,2,0,0,0,0.0,0.3,1.4,WK_159482
65,7,0,1.0,22,1.4,2,2,0,0,0.0,0.3,1.32,WK_159482
9,7,0,1.0,23,1.32,2,0,0,2,0.0,0.3,4.27,WK_159482
45,7,0,1.0,24,4.27,2,2,0,0,0.0,0.3,2.27,WK_159482
43,7,0,1.0,25,2.27,2,4,0,1,0.0,0.3,2.83,WK_159482
37,7,0,1.0,26,2.83,2,6,1,0,0.0,0.3,1.6,WK_159482
69,8,1,1.0,27,1.6,2,3,0,0,0.0,0.3,1.77,WK_159482
68,6,0,1.0,1,0.0,2,4,0,0,0.0,0.1,1.24,WK_159483
36,6,0,1.0,2,1.24,2,4,0,0,0.0,0.1,1.65,WK_159483
42,6,0,1.0,3,1.65,2,6,1,0,0.0,0.1,2.52,WK_159483
44,6,0,1.0,4,2.52,2,2,0,0,0.0,0.1,2.12,WK_159483
8,6,0,1.0,5,2.12,2,1,0,0,0.0,0.1,2.8,WK_159483
64,6,0,1.0,6,2.8,2,3,0,0,0.0,0.1,3.2,WK_159483
10,6,0,1.0,7,3.2,2,5,1,1,0.0,0.1,5.52,WK_159483
20,6,0,1.0,8,5.52,2,6,1,0,0.0,0.1,4.38,WK_159483
22,6,0,1.0,9,4.38,2,6,1,0,0.0,0.1,4.26,WK_159483
105,6,0,1.0,10,4.26,2,4,0,0,0.0,0.1,3.94,WK_159483
2,6,0,3.5,11,3.94,2,0,0,1,0.0,0.1,9.36,WK_159483
91,6,0,1.0,12,9.36,2,3,0,0,0.0,0.1,7.67,WK_159483
32,6,0,1.0,13,7.67,2,1,0,0,0.0,0.1,6.06,WK_159483
40,6,0,1.0,14,6.06,2,3,0,0,0.0,0.1,4.82,WK_159483
48,6,0,1.0,15,4.82,2,5,1,0,0.0,0.1,4.29,WK_159483
4,6,0,1.0,16,4.29,2,5,1,0,0.0,0.1,4.36,WK_159483
72,7,0,1.0,17,4.36,2,4,0,0,0.0,0.1,4.51,WK_159483
24,7,0,1.0,18,4.51,2,0,0,0,0.0,0.1,4.32,WK_159483
80,7,0,1.0,19,4.32,2,4,0,2,0.0,0.3,5.11,WK_159483
54,7,0,1.0,20,5.11,2,1,0,0,0.0,0.3,2.82,WK_159483
58,7,0,1.0,21,2.82,2,2,0,0,0.0,0.3,1.94,WK_159483
76,7,0,1.0,22,1.94,2,5,1,0,0.0,0.3,1.94,WK_159483
60,7,0,1.0,23,1.94,2,0,0,0,0.0,0.3,1.47,WK_159483
18,7,0,1.0,24,1.47,2,5,1,0,0.0,0.3,1.57,WK_159483
14,7,0,1.0,25,1.57,2,1,0,0,0.0,0.3,1.26,WK_159483
113,7,0,1.0,26,1.26,2,1,0,2,0.0,0.3,4.09,WK_159483
46,7,0,1.0,27,4.09,2,5,1,0,0.0,0.3,2.66,WK_159483
68,6,0,1.0,1,0.0,2,4,0,0,0.0,0.1,1.71,WK_159599
36,6,0,1.0,2,1.71,2,5,1,0,0.0,0.1,1.97,WK_159599
42,6,0,1.0,3,1.97,2,4,0,0,0.0,0.1,2.56,WK_159599
44,6,0,1.0,4,2.56,2,5,1,0,0.0,0.1,3.05,WK_159599
8,6,0,1.0,5,3.05,2,4,0,0,0.0,0.1,3.09,WK_159599
64,6,0,1.0,6,3.09,2,2,0,0,0.0,0.1,3.44,WK_159599
10,6,0,1.0,7,3.44,2,3,0,1,0.0,0.1,5.76,WK_159599
20,6,0,1.0,8,5.76,2,3,0,0,0.0,0.1,5.2,WK_159599
22,6,0,1.0,9,5.2,2,4,0,0,0.0,0.1,4.8,WK_159599
105,6,0,1.0,10,4.8,2,4,0,0,0.0,0.1,4.62,WK_159599
2,6,0,3.5,11,4.62,2,6,1,0,0.0,0.1,7.11,WK_159599
91,6,0,1.0,12,7.11,2,6,1,0,0.0,0.1,5.85,WK_159599
32,6,0,1.0,13,5.85,2,2,0,0,0.0,0.1,5.32,WK_159599
40,6,0,1.0,14,5.32,2,3,0,0,0.0,0.1,4.7,WK_159599
48,7,0,1.0,15,4.7,2,2,0,0,0.0,0.1,4.38,WK_159599
4,7,0,1.0,16,4.38,2,6,1,2,0.0,0.1,7.42,WK_159599
72,7,0,1.0,17,7.42,2,6,1,0,0.0,0.1,6.45,WK_159599
24,7,0,1.0,18,6.45,2,1,0,0,0.0,0.1,5.98,WK_159599
80,7,0,1.0,19,5.98,2,5,1,0,0.0,0.3,3.48,WK_159599
54,7,0,1.0,20,3.48,2,6,1,0,0.0,0.3,2.46,WK_159599
58,7,0,1.0,21,2.46,2,3,0,0,0.0,0.3,2.07,WK_159599
76,7,0,1.0,22,2.07,2,4,0,0,0.0,0.3,1.58,WK_159599
60,7,0,1.0,23,1.58,2,0,0,1,0.0,0.3,2.4,WK_159599
18,7,0,1.0,24,2.4,2,6,1,0,0.0,0.3,1.93,WK_159599
14,7,0,1.0,25,1.93,2,1,0,0,0.0,0.3,1.89,WK_159599
113,7,0,1.0,26,1.89,2,5,1,0,0.0,0.3,1.23,WK_159599
46,7,0,1.0,27,1.23,2,0,0,0,0.0,0.3,1.49,WK_159599
47,7,0,1.0,1,0.0,2,2,0,0,0.0,0.1,1.38,WK_159600
114,7,0,1.0,2,1.38,2,5,1,2,0.0,0.1,5.77,WK_159600
15,7,0,1.0,3,5.77,2,2,0,0,0.0,0.1,4.25,WK_159600
19,7,0,1.0,4,4.25,2,2,0,2,0.0,0.1,7.94,WK_159600
61,7,0,1.0,5,7.94,2,4,0,0,0.0,0.1,7.25,WK_159600
77,7,0,1.0,6,7.25,2,2,0,0,0.0,0.1,6.0,WK_159600
59,7,0,1.0,7,6.0,2,6,1,0,0.0,0.1,5.39,WK_159600
55,7,0,1.0,8,5.39,2,0,0,0,0.0,0.1,5.08,WK_159600
81,7,0,1.0,9,5.08,2,1,0,0,0.0,0.1,4.64,WK_159600
25,7,0,1.0,10,4.64,2,6,1,2,0.0,0.1,8.26,WK_159600
73,7,0,1.0,11,8.26,2,4,0,1,0.0,0.1,9.18,WK_159600
5,7,0,1.0,12,9.18,2,1,0,0,0.0,0.1,7.46,WK_159600
49,7,0,1.0,13,7.46,2,2,0,0,0.0,0.1,6.24,WK_159600
41,7,0,1.0,14,6.24,2,3,0,0,0.0,0.1,5.68,WK_159600
33,7,0,1.0,15,5.68,2,5,1,1,0.0,0.1,6.76,WK_159600
92,7,0,1.0,16,6.76,2,4,0,0,0.0,0.1,5.42,WK_159600
3,7,0,3.5,17,5.42,2,2,0,0,0.0,0.1,7.4,WK_159600
106,7,0,1.0,18,7.4,2,4,0,0,0.0,0.1,6.4,WK_159600
23,7,0,1.0,19,6.4,2,3,0,0,0.0,0.3,3.42,WK_159600
21,8,1,1.0,20,3.42,2,0,0,0,0.0,0.3,3.33,WK_159600
11,8,1,1.0,21,3.33,2,6,1,0,0.0,0.3,3.05,WK_159600
65,8,1,1.0,22,3.05,2,0,0,0,0.0,0.3,2.45,WK_159600
9,8,1,1.0,23,2.45,2,5,1,0,0.0,0.3,2.4,WK_159600
45,8,1,1.0,24,2.4,2,0,0,0,0.0,0.3,2.75,WK_159600
43,8,1,1.0,25,2.75,2,6,1,0,0.0,0.3,2.61,WK_159600
37,8,1,1.0,26,2.61,2,6,1,0,0.0,0.3,2.96,WK_159600
69,8,1,1.0,27,2.96,2,3,0,0,0.0,0.3,2.67,WK_159600
68,6,0,1.0,1,0.0,2,1,0,0,0.0,0.1,1.63,WK_159601
36,6,0,1.0,2,1.63,2,3,0,0,0.0,0.1,2.04,WK_159601
42,6,0,1.0,3,2.04,2,3,0,0,0.0,0.1,2.38,WK_159601
44,6,0,1.0,4,2.38,2,2,0,0,0.0,0.1,2.27,WK_159601
8,6,0,1.0,5,2.27,2,0,0,0,0.0,0.1,2.49,WK_159601
64,6,0,1.0,6,2.49,2,4,0,1,0.0,0.1,5.1,WK_159601
10,6,0,1.0,7,5.1,2,6,1,0,0.0,0.1,4.91,WK_159601
20,6,0,1.0,8,4.91,2,5,1,0,0.0,0.1,4.03,WK_159601
22,6,0,1.0,9,4.03,2,1,0,1,0.0,0.1,6.44,WK_159601
105,6,0,1.0,10,6.44,2,6,1,0,0.0,0.1,5.83,WK_159601
2,6,0,3.5,11,5.83,2,4,0,0,0.0,0.1,8.79,WK_159601
91,6,0,1.0,12,8.79,2,2,0,0,0.0,0.1,7.51,WK_159601
32,7,0,1.0,13,7.51,2,2,0,1,0.0,0.1,8.87,WK_159601
40,7,0,1.0,14,8.87,2,1,0,0,0.0,0.1,7.36,WK_159601
48,7,0,1.0,15,7.36,2,4,0,0,0.0,0.1,5.97,WK_159601
4,7,0,1.0,16,5.97,2,1,0,0,0.0,0.1,5.34,WK_159601
72,7,0,1.0,17,5.34,2,1,0,0,0.0,0.1,4.16,WK_159601
24,7,0,1.0,18,4.16,2,0,0,0,0.0,0.1,3.98,WK_159601
80,7,0,1.0,19,3.98,2,4,0,0,0.0,0.3,2.43,WK_159601
54,7,0,1.0,20,2.43,2,0,0,0,0.0,0.3,2.07,WK_159601
58,7,0,1.0,21,2.07,2,6,1,0,0.0,0.3,1.69,WK_159601
76,7,0,1.0,22,1.69,2,0,0,0,0.0,0.3,1.34,WK_159601
60,7,0,1.0,23,1.34,2,6,1,0,0.0,0.3,0.9,WK_159601
18,7,0,1.0,24,0.9,2,5,1,0,0.0,0.3,0.91,WK_159601
14,7,0,1.0,25,0.91,2,0,0,0,0.0,0.3,1.07,WK_159601
113,7,0,1.0,26,1.07,2,3,0,0,0.0,0.3,0.99,WK_159601
46,7,0,1.0,27,0.99,2,2,0,0,0.0,0.3,0.39,WK_159601
47,7,0,1.0,1,0.0,2,2,0,0,0.0,0.1,0.94,WK_159602
114,7,0,1.0,2,0.94,2,3,0,0,0.0,0.1,1.83,WK_159602
15,7,0,1.0,3,1.83,2,6,1,0,0.0,0.1,2.53,WK_159602
19,7,0,1.0,4,2.53,2,6,1,0,0.0,0.1,3.16,WK_159602
61,7,0,1.0,5,3.16,2,1,0,0,0.0,0.1,2.97,WK_159602
77,7,0,1.0,6,2.97,2,4,0,1,0.0,0.1,5.03,WK_159602
59,7,0,1.0,7,5.03,2,4,0,0,0.0,0.1,4.8,WK_159602
55,7,0,1.0,8,4.8,2,4,0,1,0.0,0.1,6.02,WK_159602
81,7,0,1.0,9,6.02,2,0,0,0,0.0,0.1,5.32,WK_159602
25,7,0,1.0,10,5.32,2,4,0,0,0.0,0.1,4.83,WK_159602
73,7,0,1.0,11,4.83,2,4,0,1,0.0,0.1,5.71,WK_159602
5,7,0,1.0,12,5.71,2,6,1,0,0.0,0.1,4.93,WK_159602
49,7,0,1.0,13,4.93,2,4,0,1,0.0,0.1,6.65,WK_159602
41,7,0,1.0,14,6.65,2,2,0,0,0.0,0.1,5.66,WK_159602
33,7,0,1.0,15,5.66,2,3,0,0,0.0,0.1,4.91,WK_159602
92,7,0,1.0,16,4.91,2,5,1,0,0.0,0.1,4.58,WK_159602
3,7,0,3.5,17,4.58,2,6,1,0,0.0,0.1,7.61,WK_159602
106,8,1,1.0,18,7.61,2,1,0,1,0.0,0.1,10.63,WK_159602
23,8,1,1.0,19,10.63,2,3,0,0,0.0,0.3,7.15,WK_159602
21,8,1,1.0,20,7.15,2,4,0,0,0.0,0.3,4.87,WK_159602
11,8,1,1.0,21,4.87,2,1,0,1,0.0,0.3,5.85,WK_159602
65,8,1,1.0,22,5.85,2,1,0,2,0.0,0.3,7.68,WK_159602
9,8,1,1.0,23,7.68,2,3,0,0,0.0,0.3,5.46,WK_159602
45,8,1,1.0,24,5.46,2,3,0,0,0.0,0.3,4.36,WK_159602
43,8,1,1.0,25,4.36,2,3,0,0,0.0,0.3,3.99,WK_159602
37,8,1,1.0,26,3.99,2,6,1,0,0.0,0.3,3.81,WK_159602
